game_id,season,week,date,home_team,away_team,home_score,away_score,winner,opening_spread,opening_spread_source,line_movement_source,closing_spread_sbro,closing_spread_cfbd,closing_spread_final,closing_spread_difference,line_movement_signed,market_data_quality_flag,favorite,underdog,favorite_cover,ats_result
401249429,2020,15,2020-12-12,Arizona,Arizona State,7,70,Arizona State,9.5,sbro,sbro_same_source,7.5,8.5,7.5,1.0,-2.0,verified,Arizona State,Arizona,True,favorite_cover
401249037,2020,15,2020-12-12,San José State,Nevada,30,20,San José State,2.5,sbro,sbro_same_source,1.5,2.5,1.5,1.0,-1.0,verified,Nevada,San José State,False,underdog_cover
401266696,2020,15,2020-12-12,Louisville,Wake Forest,45,21,Louisville,2.5,sbro,sbro_same_source,1.0,2.0,1.0,1.0,1.5,verified,Louisville,Wake Forest,True,favorite_cover
401267161,2020,15,2020-12-12,Missouri,Georgia,14,49,Georgia,12.0,sbro,sbro_same_source,14.0,14.0,14.0,0.0,2.0,verified,Georgia,Missouri,True,favorite_cover
401249885,2020,15,2020-12-12,Ball State,Western Michigan,30,27,Ball State,3.0,sbro,sbro_same_source,2.0,2.0,2.0,0.0,-1.0,verified,Western Michigan,Ball State,False,underdog_cover
401247342,2020,15,2020-12-12,Maryland,Rutgers,24,27,Rutgers,7.5,sbro,sbro_same_source,3.5,3.0,3.5,0.5,4.0,verified,Maryland,Rutgers,False,underdog_cover
401247345,2020,15,2020-12-12,Nebraska,Minnesota,17,24,Minnesota,9.0,sbro,sbro_same_source,9.5,10.0,9.5,0.5,-0.5,verified,Nebraska,Minnesota,False,underdog_cover
401267164,2020,15,2020-12-12,Arkansas,Alabama,3,52,Alabama,31.0,sbro,sbro_same_source,29.5,29.75,29.5,0.25,-1.5,verified,Alabama,Arkansas,True,favorite_cover
401247344,2020,15,2020-12-12,Northwestern,Illinois,28,10,Northwestern,13.0,sbro,sbro_same_source,12.5,13.25,12.5,0.75,0.5,verified,Northwestern,Illinois,True,favorite_cover
401249884,2020,15,2020-12-12,Eastern Michigan,Northern Illinois,41,33,Eastern Michigan,4.5,sbro,sbro_same_source,6.0,6.5,6.0,0.5,-1.5,verified,Eastern Michigan,Northern Illinois,True,favorite_cover
401249428,2020,15,2020-12-12,Colorado,Utah,21,38,Utah,2.5,sbro,sbro_same_source,2.5,2.75,2.5,0.25,0.0,verified,Utah,Colorado,True,favorite_cover
401247346,2020,15,2020-12-12,Penn State,Michigan State,39,24,Penn State,14.5,sbro,sbro_same_source,15.0,14.5,15.0,0.5,-0.5,verified,Penn State,Michigan State,False,push
401257815,2020,15,2020-12-12,Rice,UAB,16,21,UAB,7.0,sbro,sbro_same_source,7.0,7.0,7.0,0.0,0.0,verified,UAB,Rice,False,underdog_cover
401249886,2020,15,2020-12-12,Buffalo,Akron,56,7,Buffalo,32.0,sbro,sbro_same_source,33.0,33.25,33.0,0.25,-1.0,verified,Buffalo,Akron,True,favorite_cover
401259671,2020,15,2020-12-12,Troy,Coastal Carolina,38,42,Coastal Carolina,14.0,sbro,sbro_same_source,12.5,12.5,12.5,0.0,-1.5,verified,Coastal Carolina,Troy,False,underdog_cover
401207203,2020,15,2020-12-12,Army,Navy,15,0,Army,5.5,sbro,sbro_same_source,7.5,7.5,7.5,0.0,-2.0,verified,Army,Navy,True,favorite_cover
401249883,2020,15,2020-12-12,Toledo,Central Michigan,24,23,Toledo,11.0,sbro,sbro_same_source,10.5,10.5,10.5,0.0,0.5,verified,Toledo,Central Michigan,False,underdog_cover
401247347,2020,15,2020-12-12,Iowa,Wisconsin,28,7,Iowa,3.0,sbro,sbro_same_source,2.0,1.5,2.0,0.5,-1.0,verified,Wisconsin,Iowa,False,underdog_cover
401234661,2020,15,2020-12-12,Miami,North Carolina,26,62,North Carolina,4.5,sbro,sbro_same_source,3.5,3.0,3.5,0.5,1.0,verified,Miami,North Carolina,False,underdog_cover
401264084,2020,15,2020-12-12,Memphis,Houston,30,27,Memphis,3.0,sbro,sbro_same_source,6.5,6.5,6.5,0.0,3.5,verified,Houston,Memphis,False,underdog_cover
401250713,2020,15,2020-12-12,Baylor,Oklahoma State,3,42,Oklahoma State,5.0,sbro,sbro_same_source,6.5,6.25,6.5,0.25,1.5,verified,Oklahoma State,Baylor,True,favorite_cover
401267163,2020,15,2020-12-12,Vanderbilt,Tennessee,17,42,Tennessee,15.0,sbro,sbro_same_source,15.0,15.0,15.0,0.0,0.0,verified,Tennessee,Vanderbilt,True,favorite_cover
401266694,2020,15,2020-12-12,Florida State,Duke,56,35,Florida State,4.5,sbro,sbro_same_source,2.5,3.0,2.5,0.5,2.0,verified,Florida State,Duke,True,favorite_cover
401249035,2020,15,2020-12-12,Wyoming,Boise State,9,17,Boise State,11.5,sbro,sbro_same_source,8.5,9.5,8.5,1.0,-3.0,verified,Boise State,Wyoming,False,underdog_cover
401215309,2020,15,2020-12-12,Georgia Southern,App State,26,34,App State,8.5,sbro,sbro_same_source,9.5,9.25,9.5,0.25,1.0,verified,App State,Georgia Southern,False,underdog_cover
401251100,2020,15,2020-12-13,Florida,LSU,34,37,LSU,24.0,sbro,sbro_same_source,22.5,23.25,22.5,0.75,1.5,verified,Florida,LSU,False,underdog_cover
401266711,2020,15,2020-12-13,TCU,Louisiana Tech,52,10,TCU,21.0,sbro,sbro_same_source,21.0,21.5,21.0,0.5,0.0,verified,TCU,Louisiana Tech,True,favorite_cover
401249431,2020,15,2020-12-13,UCLA,USC,38,43,USC,3.5,sbro,sbro_same_source,3.5,3.5,3.5,0.0,0.0,verified,USC,UCLA,True,favorite_cover
401260157,2020,15,2020-12-13,Mississippi State,Auburn,10,24,Auburn,7.0,sbro,sbro_same_source,6.0,5.5,6.0,0.5,-1.0,verified,Auburn,Mississippi State,True,favorite_cover
401234572,2020,15,2020-12-13,Virginia Tech,Virginia,33,15,Virginia Tech,2.0,sbro,sbro_same_source,3.0,3.0,3.0,0.0,-1.0,verified,Virginia Tech,Virginia,True,favorite_cover
401249435,2020,15,2020-12-13,BYU,San Diego State,28,14,BYU,14.0,sbro,sbro_same_source,16.0,16.75,16.0,0.75,-2.0,verified,BYU,San Diego State,False,underdog_cover
401249432,2020,15,2020-12-13,Oregon State,Stanford,24,27,Stanford,3.0,sbro,sbro_same_source,2.5,2.5,2.5,0.0,-0.5,verified,Stanford,Oregon State,True,favorite_cover
401249036,2020,15,2020-12-13,New Mexico,Fresno State,49,39,New Mexico,11.5,sbro,sbro_same_source,15.0,14.5,15.0,0.5,3.5,verified,Fresno State,New Mexico,False,underdog_cover
401249038,2020,15,2020-12-13,Hawai'i,UNLV,38,21,Hawai'i,21.5,sbro,sbro_same_source,19.5,19.0,19.5,0.5,2.0,verified,Hawai'i,UNLV,False,underdog_cover
401240101,2020,16,2020-12-19,Marshall,UAB,13,22,UAB,7.0,sbro,sbro_same_source,5.0,4.5,5.0,0.5,2.0,verified,Marshall,UAB,False,underdog_cover
401269382,2020,16,2020-12-19,Rutgers,Nebraska,21,28,Nebraska,5.0,sbro,sbro_same_source,6.5,6.5,6.5,0.0,1.5,verified,Nebraska,Rutgers,True,favorite_cover
401249854,2020,16,2020-12-19,Buffalo,Ball State,28,38,Ball State,12.5,sbro,sbro_same_source,12.5,12.5,12.5,0.0,0.0,verified,Buffalo,Ball State,False,underdog_cover
401249434,2020,16,2020-12-19,USC,Oregon,24,31,Oregon,1.5,sbro,sbro_same_source,3.0,3.0,3.0,0.0,-1.5,verified,USC,Oregon,False,underdog_cover
401247349,2020,16,2020-12-19,Ohio State,Northwestern,22,10,Ohio State,19.5,sbro,sbro_same_source,16.5,18.75,,2.25,3.0,source_variance,,,,no_line
401260158,2020,16,2020-12-19,Tennessee,Texas A&M,13,34,Texas A&M,12.5,sbro,sbro_same_source,13.5,13.75,13.5,0.25,1.0,verified,Texas A&M,Tennessee,True,favorite_cover
401262060,2020,16,2020-12-19,Iowa State,Oklahoma,21,27,Oklahoma,4.0,sbro,sbro_same_source,5.5,5.5,5.5,0.0,1.5,verified,Oklahoma,Iowa State,True,favorite_cover
401269375,2020,16,2020-12-19,Utah,Washington State,45,28,Utah,9.5,sbro,sbro_same_source,11.5,11.0,11.5,0.5,-2.0,verified,Utah,Washington State,True,favorite_cover
401265699,2020,16,2020-12-19,Army,Air Force,10,7,Army,1.0,sbro,sbro_same_source,2.5,2.75,2.5,0.25,1.5,verified,Air Force,Army,False,underdog_cover
401267166,2020,16,2020-12-19,Mississippi State,Missouri,51,32,Mississippi State,2.0,sbro,sbro_same_source,1.5,1.25,1.5,0.25,-0.5,verified,Missouri,Mississippi State,False,underdog_cover
401267165,2020,16,2020-12-19,LSU,Ole Miss,53,48,LSU,2.0,sbro,sbro_same_source,1.0,0.5,1.0,0.5,-1.0,verified,Ole Miss,LSU,False,underdog_cover
401256001,2020,16,2020-12-19,Notre Dame,Clemson,10,34,Clemson,7.0,sbro,sbro_same_source,10.5,10.5,10.5,0.0,3.5,verified,Clemson,Notre Dame,True,favorite_cover
401269384,2020,16,2020-12-19,Wisconsin,Minnesota,20,17,Wisconsin,13.5,sbro,sbro_same_source,11.0,11.25,11.0,0.25,2.5,verified,Wisconsin,Minnesota,False,underdog_cover
401249043,2020,16,2020-12-19,San José State,Boise State,34,20,San José State,8.0,sbro,sbro_same_source,6.5,6.5,6.5,0.0,-1.5,verified,Boise State,San José State,False,underdog_cover
401269381,2020,16,2020-12-19,Penn State,Illinois,56,21,Penn State,14.5,sbro,sbro_same_source,16.0,15.5,16.0,0.5,-1.5,verified,Penn State,Illinois,True,favorite_cover
401269376,2020,16,2020-12-20,UCLA,Stanford,47,48,Stanford,6.0,sbro,sbro_same_source,7.5,6.75,7.5,0.75,-1.5,verified,UCLA,Stanford,False,underdog_cover
401237074,2020,16,2020-12-20,Florida,Alabama,46,52,Alabama,14.0,sbro,sbro_same_source,16.0,16.75,16.0,0.75,2.0,verified,Alabama,Florida,False,underdog_cover
401264085,2020,16,2020-12-20,Cincinnati,Tulsa,27,24,Cincinnati,12.5,sbro,sbro_same_source,13.5,13.75,13.5,0.25,-1.0,verified,Cincinnati,Tulsa,False,underdog_cover
401269378,2020,16,2020-12-20,Oregon State,Arizona State,33,46,Arizona State,9.0,sbro,sbro_same_source,8.0,7.5,8.0,0.5,-1.0,verified,Arizona State,Oregon State,True,favorite_cover
401256135,2020,1,2020-12-21,North Texas,App State,28,56,App State,20.5,sbro,sbro_same_source,22.5,21.5,22.5,1.0,2.0,verified,App State,North Texas,True,favorite_cover
401256136,2020,1,2020-12-22,Nevada,Tulane,38,27,Nevada,6.0,sbro,sbro_same_source,1.0,1.5,1.0,0.5,-5.0,verified,Tulane,Nevada,False,underdog_cover
401256137,2020,1,2020-12-23,BYU,UCF,49,23,BYU,5.0,sbro,sbro_same_source,5.0,6.0,5.0,1.0,0.0,verified,BYU,UCF,True,favorite_cover
401256138,2020,1,2020-12-23,Georgia Southern,Louisiana Tech,38,3,Georgia Southern,3.0,sbro,sbro_same_source,7.5,7.0,7.5,0.5,-4.5,verified,Georgia Southern,Louisiana Tech,True,favorite_cover
401256139,2020,1,2020-12-24,Florida Atlantic,Memphis,10,25,Memphis,8.5,sbro,sbro_same_source,9.0,9.0,9.0,0.0,0.5,verified,Memphis,Florida Atlantic,True,favorite_cover
401256140,2020,1,2020-12-24,Houston,Hawai'i,14,28,Hawai'i,7.5,sbro,sbro_same_source,7.5,7.0,7.5,0.5,0.0,verified,Houston,Hawai'i,False,underdog_cover
401256141,2020,1,2020-12-25,Buffalo,Marshall,17,10,Buffalo,3.5,sbro,sbro_same_source,5.5,5.5,5.5,0.0,-2.0,verified,Buffalo,Marshall,True,favorite_cover
401256144,2020,1,2020-12-26,UTSA,Louisiana,24,31,Louisiana,12.5,sbro,sbro_same_source,14.0,14.0,14.0,0.0,1.5,verified,Louisiana,UTSA,False,underdog_cover
401256145,2020,1,2020-12-26,Georgia State,Western Kentucky,39,21,Georgia State,3.5,sbro,sbro_same_source,3.5,3.5,3.5,0.0,0.0,verified,Georgia State,Western Kentucky,True,favorite_cover
401256143,2020,1,2020-12-27,Coastal Carolina,Liberty,34,37,Liberty,6.0,sbro,sbro_same_source,6.5,6.5,6.5,0.0,-0.5,verified,Coastal Carolina,Liberty,False,underdog_cover
401256150,2020,1,2020-12-29,Miami,Oklahoma State,34,37,Oklahoma State,3.5,sbro,,,1.75,1.75,,,single_source,Oklahoma State,Miami,True,favorite_cover
401256151,2020,1,2020-12-30,Colorado,Texas,23,55,Texas,12.0,sbro,sbro_same_source,8.0,9.0,8.0,1.0,-4.0,verified,Texas,Colorado,True,favorite_cover
401256152,2020,1,2020-12-30,Wisconsin,Wake Forest,42,28,Wisconsin,7.0,sbro,sbro_same_source,10.5,8.5,10.5,2.0,-3.5,verified,Wisconsin,Wake Forest,True,favorite_cover
401256194,2020,1,2020-12-31,Oklahoma,Florida,55,20,Oklahoma,2.5,sbro,sbro_same_source,7.5,5.75,7.5,1.75,5.0,verified,Florida,Oklahoma,False,underdog_cover
401256196,2020,1,2020-12-31,Mississippi State,Tulsa,28,26,Mississippi State,2.5,sbro,sbro_same_source,1.0,2.0,1.0,1.0,-1.5,verified,Tulsa,Mississippi State,False,underdog_cover
401268773,2020,1,2020-12-31,San José State,Ball State,13,34,Ball State,4.0,sbro,sbro_same_source,8.0,9.25,8.0,1.25,-4.0,verified,San José State,Ball State,False,underdog_cover
401256197,2020,1,2020-12-31,Army,West Virginia,21,24,West Virginia,9.0,sbro,sbro_same_source,10.0,9.5,10.0,0.5,1.0,verified,West Virginia,Army,False,underdog_cover
401256108,2020,1,2021-01-01,Georgia,Cincinnati,24,21,Georgia,7.5,sbro,sbro_same_source,7.5,8.25,7.5,0.75,0.0,verified,Georgia,Cincinnati,False,underdog_cover
401256199,2020,1,2021-01-01,Northwestern,Auburn,35,19,Northwestern,2.5,sbro,sbro_same_source,3.5,3.75,3.5,0.25,-1.0,verified,Northwestern,Auburn,True,favorite_cover
401240152,2020,1,2021-01-01,Alabama,Notre Dame,31,14,Alabama,19.5,sbro,sbro_same_source,18.5,19.25,18.5,0.75,1.0,verified,Alabama,Notre Dame,False,underdog_cover
401240173,2020,1,2021-01-02,Clemson,Ohio State,28,49,Ohio State,7.0,sbro,sbro_same_source,7.5,7.25,7.5,0.25,-0.5,verified,Clemson,Ohio State,False,underdog_cover
401256109,2020,1,2021-01-02,Kentucky,NC State,23,21,Kentucky,3.0,sbro,sbro_same_source,3.0,3.0,3.0,0.0,0.0,verified,Kentucky,NC State,False,underdog_cover
401256110,2020,1,2021-01-02,Indiana,Ole Miss,20,26,Ole Miss,7.5,sbro,sbro_same_source,7.5,7.0,7.5,0.5,0.0,verified,Indiana,Ole Miss,False,underdog_cover
401256111,2020,1,2021-01-02,Iowa State,Oregon,34,17,Iowa State,3.0,sbro,sbro_same_source,4.5,4.5,4.5,0.0,-1.5,verified,Iowa State,Oregon,True,favorite_cover
401256112,2020,1,2021-01-03,North Carolina,Texas A&M,27,41,Texas A&M,5.5,sbro,sbro_same_source,10.0,8.5,10.0,1.5,4.5,verified,Texas A&M,North Carolina,True,favorite_cover
401240174,2020,1,2021-01-12,Alabama,Ohio State,52,24,Alabama,7.5,sbro,sbro_same_source,9.5,9.5,9.5,0.0,-2.0,verified,Alabama,Ohio State,True,favorite_cover
401302348,2020,3,2021-02-21,New Mexico State,Tarleton State,17,43,Tarleton State,,,,5.0,,5.0,,,single_source,,,,no_line
401279078,2020,5,2021-03-07,New Mexico State,Utah Tech,36,29,New Mexico State,,,,2.5,,2.5,,,single_source,,,,no_line
401282714,2021,1,2021-08-28,Illinois,Nebraska,30,22,Illinois,9.5,sbro,sbro_same_source,7.0,6.75,7.0,0.25,-2.5,verified,Nebraska,Illinois,False,underdog_cover
401286187,2021,1,2021-08-28,Fresno State,UConn,45,0,Fresno State,25.5,sbro,sbro_same_source,27.5,27.75,27.5,0.25,-2.0,verified,Fresno State,UConn,True,favorite_cover
401309833,2021,1,2021-08-28,UCLA,Hawai'i,44,10,UCLA,9.5,sbro,sbro_same_source,18.0,17.75,18.0,0.25,-8.5,verified,UCLA,Hawai'i,True,favorite_cover
401282049,2021,1,2021-08-29,New Mexico State,UTEP,3,30,UTEP,9.0,sbro,sbro_same_source,9.5,9.75,9.5,0.25,0.5,verified,UTEP,New Mexico State,True,favorite_cover
401310693,2021,1,2021-08-29,San José State,Southern Utah,45,14,San José State,24.0,sbro,sbro_same_source,28.0,28.25,28.0,0.25,-4.0,verified,San José State,Southern Utah,True,favorite_cover
401282050,2021,1,2021-09-01,Jacksonville State,UAB,0,31,UAB,14.5,sbro,sbro_same_source,16.5,16.25,16.5,0.25,2.0,verified,UAB,Jacksonville State,True,favorite_cover
401328545,2021,1,2021-09-02,Coastal Carolina,The Citadel,52,14,Coastal Carolina,31.5,sbro,sbro_same_source,33.0,33.5,33.0,0.5,-1.5,verified,Coastal Carolina,The Citadel,True,favorite_cover
401300995,2021,1,2021-09-02,UCF,Boise State,36,31,UCF,4.0,sbro,sbro_same_source,6.5,6.5,6.5,0.0,-2.5,verified,UCF,Boise State,False,underdog_cover
401309540,2021,1,2021-09-02,Ball State,Western Illinois,31,21,Ball State,25.5,sbro,sbro_same_source,31.5,31.25,31.5,0.25,-6.0,verified,Ball State,Western Illinois,False,underdog_cover
401309542,2021,1,2021-09-02,Buffalo,Wagner,69,7,Buffalo,45.5,sbro,sbro_same_source,43.5,43.75,43.5,0.25,2.0,verified,Buffalo,Wagner,True,favorite_cover
401282607,2021,1,2021-09-02,NC State,South Florida,45,0,NC State,16.5,sbro,sbro_same_source,20.0,19.5,20.0,0.5,-3.5,verified,NC State,South Florida,True,favorite_cover
401300993,2021,1,2021-09-02,App State,East Carolina,33,19,App State,13.5,sbro,sbro_same_source,9.0,9.25,9.0,0.25,4.5,verified,App State,East Carolina,True,favorite_cover
401300994,2021,1,2021-09-02,Tulsa,UC Davis,17,19,UC Davis,22.5,cfbd,cfbd_same_source,22.5,22.0,22.5,0.5,0.5,verified,Tulsa,UC Davis,False,underdog_cover
401309834,2021,1,2021-09-02,Utah,Weber State,40,17,Utah,27.5,sbro,sbro_same_source,29.0,29.5,29.0,0.5,-1.5,verified,Utah,Weber State,False,underdog_cover
401282180,2021,1,2021-09-03,Western Kentucky,UT Martin,59,21,Western Kentucky,18.5,sbro,sbro_same_source,24.0,24.0,24.0,0.0,-5.5,verified,Western Kentucky,UT Martin,True,favorite_cover
401282789,2021,1,2021-09-03,Minnesota,Ohio State,31,45,Ohio State,14.0,sbro,sbro_same_source,14.0,14.0,14.0,0.0,0.0,verified,Ohio State,Minnesota,False,push
401310696,2021,1,2021-09-03,New Mexico,Houston Christian,27,17,New Mexico,22.5,sbro,sbro_same_source,25.5,25.5,25.5,0.0,-3.0,verified,New Mexico,Houston Christian,False,underdog_cover
401281952,2021,1,2021-09-03,Tennessee,Bowling Green,38,6,Tennessee,28.5,sbro,sbro_same_source,37.0,37.0,37.0,0.0,-8.5,verified,Tennessee,Bowling Green,False,underdog_cover
401282051,2021,1,2021-09-03,Florida International,Long Island University,48,10,Florida International,33.5,sbro,sbro_same_source,35.0,35.0,35.0,0.0,-1.5,verified,Florida International,Long Island University,True,favorite_cover
401310694,2021,1,2021-09-03,UNLV,Eastern Washington,33,35,Eastern Washington,1.5,sbro,sbro_same_source,2.0,2.0,2.0,0.0,0.5,verified,Eastern Washington,UNLV,False,push
401309835,2021,1,2021-09-03,Arizona State,Southern Utah,41,14,Arizona State,44.5,sbro,sbro_same_source,44.0,45.0,44.0,1.0,0.5,verified,Arizona State,Southern Utah,False,underdog_cover
401309937,2021,1,2021-09-03,Virginia Tech,North Carolina,17,10,Virginia Tech,6.0,sbro,sbro_same_source,5.0,5.75,5.0,0.75,-1.0,verified,North Carolina,Virginia Tech,False,underdog_cover
401309541,2021,1,2021-09-03,Eastern Michigan,Saint Francis,35,15,Eastern Michigan,30.5,sbro,sbro_same_source,34.5,34.0,34.5,0.5,-4.0,verified,Eastern Michigan,Saint Francis,False,underdog_cover
401282608,2021,1,2021-09-03,Wake Forest,Old Dominion,42,10,Wake Forest,33.5,sbro,sbro_same_source,32.5,32.75,32.5,0.25,1.0,verified,Wake Forest,Old Dominion,False,underdog_cover
401282052,2021,1,2021-09-03,Charlotte,Duke,31,28,Charlotte,7.5,sbro,sbro_same_source,6.5,6.5,6.5,0.0,-1.0,verified,Duke,Charlotte,False,underdog_cover
401287888,2021,1,2021-09-04,Kansas,South Dakota,17,14,Kansas,15.5,sbro,sbro_same_source,11.5,11.5,11.5,0.0,4.0,verified,Kansas,South Dakota,False,underdog_cover
401309836,2021,1,2021-09-04,Colorado,Northern Colorado,35,7,Colorado,35.5,sbro,sbro_same_source,37.5,37.5,37.5,0.0,-2.0,verified,Colorado,Northern Colorado,False,underdog_cover
401310695,2021,1,2021-09-04,Colorado State,South Dakota State,23,42,South Dakota State,3.5,sbro,sbro_same_source,2.5,2.5,2.5,0.0,1.0,verified,Colorado State,South Dakota State,False,underdog_cover
401282782,2021,1,2021-09-04,Northwestern,Michigan State,21,38,Michigan State,7.5,sbro,sbro_same_source,3.0,3.0,3.0,0.0,4.5,verified,Northwestern,Michigan State,False,underdog_cover
401282609,2021,1,2021-09-04,Boston College,Colgate,51,0,Boston College,45.5,sbro,sbro_same_source,42.5,42.5,42.5,0.0,3.0,verified,Boston College,Colgate,True,favorite_cover
401309601,2021,1,2021-09-04,Georgia State,Army,10,43,Army,4.0,sbro,sbro_same_source,2.5,2.5,2.5,0.0,1.5,verified,Georgia State,Army,False,underdog_cover
401282815,2021,1,2021-09-04,Wisconsin,Penn State,10,16,Penn State,4.5,sbro,sbro_same_source,5.5,5.5,5.5,0.0,-1.0,verified,Wisconsin,Penn State,False,underdog_cover
401327913,2021,1,2021-09-04,Nebraska,Fordham,52,7,Nebraska,42.5,sbro,sbro_same_source,42.0,41.75,42.0,0.25,0.5,verified,Nebraska,Fordham,True,favorite_cover
401287894,2021,1,2021-09-04,Oklahoma,Tulane,40,35,Oklahoma,31.0,sbro,sbro_same_source,31.0,31.25,31.0,0.25,0.0,verified,Oklahoma,Tulane,False,underdog_cover
401282772,2021,1,2021-09-04,Michigan,Western Michigan,47,14,Michigan,17.0,sbro,sbro_same_source,16.5,16.5,16.5,0.0,0.5,verified,Michigan,Western Michigan,True,favorite_cover
401286188,2021,1,2021-09-04,UConn,Holy Cross,28,38,Holy Cross,2.5,sbro,sbro_same_source,3.0,3.0,3.0,0.0,-0.5,verified,UConn,Holy Cross,False,underdog_cover
401287889,2021,1,2021-09-04,Kansas State,Stanford,24,7,Kansas State,1.5,sbro,sbro_same_source,3.0,3.25,3.0,0.25,-1.5,verified,Kansas State,Stanford,True,favorite_cover
401282822,2021,1,2021-09-04,Rutgers,Temple,61,14,Rutgers,14.5,sbro,sbro_same_source,14.5,14.0,14.5,0.5,0.0,verified,Rutgers,Temple,True,favorite_cover
401281947,2021,1,2021-09-04,Kentucky,UL Monroe,45,10,Kentucky,28.5,sbro,sbro_same_source,31.0,31.0,31.0,0.0,-2.5,verified,Kentucky,UL Monroe,True,favorite_cover
401281943,2021,1,2021-09-04,Arkansas,Rice,38,17,Arkansas,21.5,sbro,sbro_same_source,20.0,19.75,20.0,0.25,1.5,verified,Arkansas,Rice,True,favorite_cover
401310861,2021,1,2021-09-04,Air Force,Lafayette,35,14,Air Force,42.5,sbro,sbro_same_source,40.5,40.75,40.5,0.25,2.0,verified,Air Force,Lafayette,False,underdog_cover
401309838,2021,1,2021-09-04,Oregon,Fresno State,31,24,Oregon,20.5,sbro,sbro_same_source,18.0,19.75,18.0,1.75,2.5,verified,Oregon,Fresno State,False,underdog_cover
401282174,2021,1,2021-09-04,Navy,Marshall,7,49,Marshall,3.5,sbro,sbro_same_source,3.0,3.0,3.0,0.0,-0.5,verified,Marshall,Navy,True,favorite_cover
401300996,2021,1,2021-09-04,Cincinnati,Miami (OH),49,14,Cincinnati,19.5,sbro,sbro_same_source,23.0,22.5,23.0,0.5,-3.5,verified,Cincinnati,Miami (OH),True,favorite_cover
401282723,2021,1,2021-09-04,Iowa,Indiana,34,6,Iowa,6.5,sbro,sbro_same_source,3.5,3.5,3.5,0.0,3.0,verified,Iowa,Indiana,True,favorite_cover
401281942,2021,1,2021-09-04,Miami,Alabama,13,44,Alabama,18.5,sbro,sbro_same_source,19.5,19.5,19.5,0.0,1.0,verified,Alabama,Miami,True,favorite_cover
401282764,2021,1,2021-09-04,Maryland,West Virginia,30,24,Maryland,4.5,sbro,sbro_same_source,2.5,2.5,2.5,0.0,-2.0,verified,West Virginia,Maryland,False,underdog_cover
401282612,2021,1,2021-09-04,Pittsburgh,Massachusetts,51,7,Pittsburgh,35.5,cfbd,cfbd_same_source,,37.5,37.5,,-2.0,single_source,Pittsburgh,Massachusetts,True,favorite_cover
401281949,2021,1,2021-09-04,Mississippi State,Louisiana Tech,35,34,Mississippi State,27.5,sbro,sbro_same_source,20.5,21.0,20.5,0.5,7.0,verified,Mississippi State,Louisiana Tech,False,underdog_cover
401281950,2021,1,2021-09-04,Missouri,Central Michigan,34,24,Missouri,12.5,sbro,sbro_same_source,14.0,14.0,14.0,0.0,-1.5,verified,Missouri,Central Michigan,False,underdog_cover
401310697,2021,1,2021-09-04,Wyoming,Montana State,19,16,Wyoming,17.5,sbro,sbro_same_source,19.5,19.0,19.5,0.5,-2.0,verified,Wyoming,Montana State,False,underdog_cover
401287892,2021,1,2021-09-04,Texas,Louisiana,38,18,Texas,16.5,sbro,sbro_same_source,9.0,8.5,9.0,0.5,7.5,verified,Texas,Louisiana,True,favorite_cover
401287887,2021,1,2021-09-04,Iowa State,Northern Iowa,16,10,Iowa State,34.5,sbro,sbro_same_source,28.5,28.75,28.5,0.25,6.0,verified,Iowa State,Northern Iowa,False,underdog_cover
401309842,2021,1,2021-09-04,USC,San José State,30,7,USC,16.5,sbro,sbro_same_source,14.0,14.0,14.0,0.0,2.5,verified,USC,San José State,True,favorite_cover
401286294,2021,1,2021-09-04,Liberty,Campbell,48,7,Liberty,27.5,sbro,sbro_same_source,35.0,35.0,35.0,0.0,-7.5,verified,Liberty,Campbell,True,favorite_cover
401309600,2021,1,2021-09-04,Georgia Southern,Gardner-Webb,30,25,Georgia Southern,32.5,sbro,sbro_same_source,27.5,27.5,27.5,0.0,5.0,verified,Georgia Southern,Gardner-Webb,False,underdog_cover
401300998,2021,1,2021-09-04,SMU,Abilene Christian,56,9,SMU,30.5,sbro,sbro_same_source,33.5,32.0,33.5,1.5,-3.0,verified,SMU,Abilene Christian,True,favorite_cover
401287893,2021,1,2021-09-04,Texas State,Baylor,20,29,Baylor,10.5,sbro,sbro_same_source,13.5,13.75,13.5,0.25,3.0,verified,Baylor,Texas State,False,underdog_cover
401309543,2021,1,2021-09-04,Toledo,Norfolk State,49,10,Toledo,37.5,sbro,sbro_same_source,39.5,39.5,39.5,0.0,-2.0,verified,Toledo,Norfolk State,False,underdog_cover
401281951,2021,1,2021-09-04,South Carolina,Eastern Illinois,46,0,South Carolina,40.5,sbro,sbro_same_source,31.0,31.5,31.0,0.5,9.5,verified,South Carolina,Eastern Illinois,True,favorite_cover
401287886,2021,1,2021-09-04,Houston,Texas Tech,21,38,Texas Tech,6.5,sbro,sbro_same_source,2.5,2.5,2.5,0.0,4.0,verified,Houston,Texas Tech,False,underdog_cover
401309602,2021,1,2021-09-04,Troy,Southern,55,3,Troy,26.5,sbro,sbro_same_source,25.0,25.0,25.0,0.0,1.5,verified,Troy,Southern,True,favorite_cover
401281944,2021,1,2021-09-04,Auburn,Akron,60,10,Auburn,35.5,sbro,sbro_same_source,37.5,37.0,37.5,0.5,-2.0,verified,Auburn,Akron,True,favorite_cover
