game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401754597,2025,Pittsburgh,Notre Dame,2025-11-15,12.75,,,single_source,10.25,,,
401754593,2025,Duke,Virginia,2025-11-15,5.25,,,single_source,6.0,,,
401756949,2025,Baylor,Utah,2025-11-16,9.5,,,single_source,9.25,,,
401752904,2025,Oregon,Minnesota,2025-11-15,26.75,,,single_source,22.75,,,
401760414,2025,UNLV,Utah State,2025-11-16,4.75,,,single_source,4.5,,,
401756942,2025,Utah,Cincinnati,2025-11-02,11.25,,,single_source,6.25,,,
401752762,2025,Mississippi State,Georgia,2025-11-08,9.5,,,single_source,8.5,,,
401762860,2025,Miami (OH),Toledo,2025-11-13,5.5,,,single_source,3.0,,,
401752945,2025,Tulsa,Oregon State,2025-11-15,1.25,,,single_source,1.0,,,
401762857,2025,Western Michigan,Ohio,2025-11-12,1.5,,,single_source,2.0,,,
401752868,2025,USC,Michigan,2025-10-11,3.0,,,single_source,2.0,,,
401756931,2025,Iowa State,BYU,2025-10-25,2.5,,,single_source,1.75,,,
401762499,2025,North Texas,Navy,2025-11-01,6.5,,,single_source,5.5,,,
401761639,2025,Texas State,James Madison,2025-10-29,7.25,,,single_source,6.25,,,
401752769,2025,Ole Miss,Florida,2025-11-16,10.5,,,single_source,10.75,,,
401762510,2025,Navy,South Florida,2025-11-15,9.0,,,single_source,10.0,,,
401762858,2025,Central Michigan,Buffalo,2025-11-13,2.25,,,single_source,2.25,,,
401762859,2025,Massachusetts,Northern Illinois,2025-11-13,9.5,,,single_source,11.25,,,
401752901,2025,Indiana,Wisconsin,2025-11-15,28.25,,,single_source,30.5,,,
401754595,2025,Miami,NC State,2025-11-15,16.0,,,single_source,14.5,,,
401756952,2025,Oklahoma State,Kansas State,2025-11-15,19.5,,,single_source,20.25,,,
401762856,2025,Akron,Kent State,2025-11-12,7.5,,,single_source,4.75,,,
401761649,2025,Old Dominion,Troy,2025-11-14,9.75,,,single_source,10.75,,,
401756930,2025,Cincinnati,Baylor,2025-10-25,3.5,,,single_source,4.5,,,
401756944,2025,TCU,Iowa State,2025-11-08,7.5,,,single_source,4.75,,,
401752892,2025,Nebraska,USC,2025-11-01,4.5,,,single_source,5.25,,,
401762443,2025,UTSA,Tulane,2025-10-30,6.0,,,single_source,3.75,,,
401752905,2025,Northwestern,Michigan,2025-11-15,10.0,,,single_source,10.0,,,
401762497,2025,Rice,Memphis,2025-10-31,14.0,,,single_source,15.75,,,
401756900,2025,Oklahoma State,Tulsa,2025-09-19,10.0,,,single_source,13.5,,,
401761634,2025,Georgia State,South Alabama,2025-10-23,6.0,,,single_source,6.25,,,
401752942,2025,Wake Forest,SMU,2025-10-25,5.5,,,single_source,4.0,,,
401756953,2025,Texas Tech,UCF,2025-11-15,24.25,,,single_source,23.5,,,
401752906,2025,Illinois,Maryland,2025-11-15,16.5,,,single_source,13.75,,,
401752772,2025,Texas A&M,South Carolina,2025-11-15,16.5,,,single_source,18.5,,,
401752907,2025,USC,Iowa,2025-11-15,6.5,,,single_source,6.5,,,
401752763,2025,Missouri,Texas A&M,2025-11-08,7.0,,,single_source,6.25,,,
401756950,2025,BYU,TCU,2025-11-16,3.0,,,single_source,5.25,,,
401752900,2025,Ohio State,UCLA,2025-11-16,33.25,,,single_source,31.5,,,
401756951,2025,Cincinnati,Arizona,2025-11-15,5.75,,,single_source,6.0,,,
401752902,2025,Washington,Purdue,2025-11-16,15.0,,,single_source,16.5,,,
401754372,2025,Virginia Tech,California,2025-10-24,6.0,,,single_source,3.5,,,
401756945,2025,Texas Tech,BYU,2025-11-08,13.5,,,single_source,9.5,,,
401752764,2025,Vanderbilt,Auburn,2025-11-08,6.0,,,single_source,6.5,,,
401752898,2025,Iowa,Oregon,2025-11-08,4.5,,,single_source,6.75,,,
401762506,2025,UAB,North Texas,2025-11-15,17.5,,,single_source,18.75,,,
401754596,2025,Wake Forest,North Carolina,2025-11-15,3.5,,,single_source,5.75,,,
401762468,2025,Charlotte,Rice,2025-09-18,1.75,,,single_source,5.5,,,
401761635,2025,Old Dominion,App State,2025-10-25,13.5,,,single_source,13.25,,,
401761642,2025,South Alabama,Louisiana,2025-11-01,3.5,,,single_source,4.25,,,
401757166,2025,Notre Dame,Navy,2025-11-09,30.5,,,single_source,24.5,,,
401754594,2025,Florida State,Virginia Tech,2025-11-16,14.25,,,single_source,12.0,,,
401752895,2025,UCLA,Nebraska,2025-11-09,1.75,,,single_source,3.75,,,
401760408,2025,Hawai'i,San Diego State,2025-11-09,6.5,,,single_source,3.5,,,
401762498,2025,Temple,East Carolina,2025-11-01,5.25,,,single_source,4.5,,,
401752770,2025,Missouri,Mississippi State,2025-11-16,7.25,,,single_source,6.5,,,
401752746,2025,Arkansas,Auburn,2025-10-25,2.5,,,single_source,0.75,,,
401762849,2025,Bowling Green,Buffalo,2025-11-01,2.5,,,single_source,1.75,,,
401760376,2025,Miami (OH),UNLV,2025-09-20,2.0,,,single_source,4.5,,,
401761650,2025,Georgia Southern,Coastal Carolina,2025-11-15,3.0,,,single_source,2.25,,,
401754583,2025,Boston College,Notre Dame,2025-11-01,31.25,,,single_source,28.0,,,
